,type,id,geometry,properties,centroid,pixel_coord
193,Feature,8866e0925bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.07086608849517, 4.668776252777267], [-74.07488281360361, 4.666096530122392], [-74.07436505896482, 4.66124665623265], [-74.06983047617092, 4.659076647148593], [-74.06581382867802, 4.661756558160249], [-74.06633168635449, 4.66660628989004]]]}",{'value': 0},"[4.663926550217803, -74.0703482894412]","[61, 65]"
194,Feature,8866e4669bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.16805619678485, 4.692265007995216], [-74.17207581745492, 4.689584804109086], [-74.17155928377326, 4.684734578004627], [-74.16702302599367, 4.682564696790684], [-74.16300348174371, 4.685245088759115], [-74.1635201188443, 4.69009517384997]]]}",{'value': 0},"[4.687414952916019, -74.16753961849014]","[59, 54]"
195,Feature,8866e09337fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1653597717376, 4.626516201421282], [-74.16938013811762, 4.623833622237857], [-74.16886346440407, 4.618980616620511], [-74.16432632085065, 4.616810331371951], [-74.16030603095533, 4.61949309846702], [-74.16082280811969, 4.624345962889809]]]}",{'value': 0},"[4.621663366530356, -74.1648430533981]","[66, 54]"
196,Feature,8866e42103fffff,"{'type': 'Polygon', 'coordinates': [[[-74.02151966318849, 4.810696768419355], [-74.02553295907143, 4.808022976894827], [-74.02501483767696, 4.803179906213588], [-74.02048331764706, 4.801010769428069], [-74.01647009990978, 4.803684749863637], [-74.01698832404787, 4.808527678164543]]]}",{'value': 0},"[4.8058538699407505, -74.02100149752266]","[46, 70]"
197,Feature,8866e09049fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11907776568626, 4.636609405238081], [-74.12309648565196, 4.6339278334547895], [-74.12257926471386, 4.629075905925186], [-74.11804322054559, 4.6269056918620874], [-74.11402457762404, 4.629587451746233], [-74.11454190181769, 4.634439237583452]]]}",{'value': 0},"[4.631757648681055, -74.11856050022243]","[65, 59]"
198,Feature,8866e0930dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.16495651398066, 4.6631616629922625], [-74.16897640233327, 4.660480433264082], [-74.16845978343548, 4.65562900188004], [-74.1639231727508, 4.653458941330244], [-74.1599033608702, 4.656140359072089], [-74.16042008319329, 4.660991649340856]]]}",{'value': 0},"[4.658310402509591, -74.16443985046811]","[62, 54]"
199,Feature,8866e42815fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10078263839506, 4.747498561499173], [-74.10479935049295, 4.7448213240604895], [-74.10428208805149, 4.739974412358509], [-74.09974801039459, 4.737804879727343], [-74.09573137550962, 4.740482305632459], [-74.09624874105975, 4.74532907569312]]]}",{'value': 0},"[4.742651821368943, -74.1002653314975]","[53, 61]"
200,Feature,8866e09093fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06543461811896, 4.537250477710675], [-74.06945283135656, 4.534566000172749], [-74.06893479581072, 4.529710591052282], [-74.0643984439173, 4.527539801984501], [-74.0603803084258, 4.530224467534614], [-74.0608984470727, 4.535079734131217]]]}",{'value': 0},"[4.532395239321575, -74.06491653813254]","[76, 65]"
201,Feature,8866e42a41fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08444775218157, 4.836220151524282], [-74.08846280121986, 4.83354642163201], [-74.08794548522138, 4.828703570949253], [-74.08341301719156, 4.8265345917660065], [-74.07939804552166, 4.8292085104188445], [-74.07991546450432, 4.8340512194851675]]]}",{'value': 0},"[4.831377472895603, -74.08393039178634]","[43, 63]"
202,Feature,8866e42899fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05337485166234, 4.706413766234561], [-74.05739052249947, 4.703735673376794], [-74.05687261695624, 4.698887660268659], [-74.05233893762522, 4.696717882277835], [-74.04832334459797, 4.699396163655651], [-74.04884135308288, 4.704244034495093]]]}",{'value': 0},"[4.701565924707893, -74.05285690175134]","[57, 67]"
203,Feature,8866e466d3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.16960584646375, 4.706813966374221], [-74.17362533329634, 4.7041342756875215], [-74.17310884221598, 4.699284653008711], [-74.16857276087836, 4.697114861970094], [-74.16455335043997, 4.699794740773242], [-74.16506994493608, 4.704644222489337]]]}",{'value': 0},"[4.7019645147824765, -74.16908931077114]","[57, 54]"
204,Feature,8866e428e9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09068004418339, 4.733465775517812], [-74.09469660179042, 4.73078816114762], [-74.09417919362033, 4.725940786839467], [-74.08964512475768, 4.723771168679641], [-74.0856286444934, 4.726448971513533], [-74.08614615573998, 4.731296204034385]]]}",{'value': 0},"[4.728618572758856, -74.09016259157448]","[54, 62]"
205,Feature,8866e42843fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1038861814946, 4.776574767295968], [-74.10790262686186, 4.773898559716738], [-74.10738544964067, 4.769052858177496], [-74.10285172394111, 4.766883505746977], [-74.09883535573493, 4.769559901860043], [-74.09935263605843, 4.774405461860592]]]}",{'value': 0},"[4.771729237450973, -74.10336895981908]","[49, 61]"
206,Feature,8866e09003fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11947564060011, 4.59996013772578], [-74.12349483836431, 4.597277215934003], [-74.12297756246335, 4.59242371714503], [-74.11844098550819, 4.5902532819106], [-74.1144218648011, 4.59293639170079], [-74.11493924398314, 4.597789748717829]]]}",{'value': 0},"[4.595106809734271, -74.11895832016228]","[69, 59]"
207,Feature,8866e09255fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0879691872363, 4.66775661037299], [-74.09198648886093, 4.66507661321392], [-74.09146894040333, 4.660226455288826], [-74.0869339872039, 4.658056436483892], [-74.08291676298711, 4.660736621937486], [-74.08343441455298, 4.665586637892333]]]}",{'value': 0},"[4.662906623700361, -74.0874515943272]","[62, 63]"
208,Feature,8866e428d1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05492861610975, 4.720956084813124], [-74.05894415384518, 4.718278506822722], [-74.05842629094349, 4.713431096711912], [-74.05389278735879, 4.711261406799704], [-74.04987732740722, 4.7139391733441895], [-74.0503952932475, 4.718786441237663]]]}",{'value': 0},"[4.716108846345247, -74.05441070884109]","[56, 66]"
209,Feature,8866e42819fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08873349885988, 4.755529345367775], [-74.09274971254933, 4.752852572190849], [-74.09223231676725, 4.748006175292992], [-74.08769860423257, 4.745836693320565], [-74.08368246789888, 4.748513655027476], [-74.08419996673513, 4.753359910167654]]]}",{'value': 0},"[4.75068312013051, -74.08821605864938]","[52, 63]"
210,Feature,8866e090adfffff,"{'type': 'Polygon', 'coordinates': [[[-74.11481924483235, 4.556272996760824], [-74.11883884343814, 4.55358853854102], [-74.11832143957531, 4.548733243557594], [-74.11378433380725, 4.546562548708975], [-74.10976481233655, 4.549247194822136], [-74.1102823194899, 4.554102347881405]]]}",{'value': 0},"[4.551417872387411, -74.1143017964302]","[74, 60]"
211,Feature,8866e42ab5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06153325517118, 4.7425125394869205], [-74.06554873750031, 4.739835665137487], [-74.0650309900326, 4.734989089467798], [-74.06049765727528, 4.732819530231329], [-74.05648225263917, 4.735496593170178], [-74.05700010305844, 4.740343026746937]]]}",{'value': 0},"[4.737666135532817, -74.06101546332866]","[53, 66]"
212,Feature,8866e09357fffff,"{'type': 'Polygon', 'coordinates': [[[-74.14279192702224, 4.657162676765241], [-74.14681116494165, 4.654481532482764], [-74.14629426623577, 4.649630153136603], [-74.14175802626272, 4.647460059442151], [-74.13773886508841, 4.650141391799217], [-74.13825586713313, 4.654992629766957]]]}",{'value': 0},"[4.652311468387132, -74.14227498374657]","[63, 57]"
213,Feature,8866e090cbfffff,"{'type': 'Polygon', 'coordinates': [[[-74.07865033969199, 4.580426214653702], [-74.08266844148471, 4.577743138112911], [-74.08215063709986, 4.57288937969946], [-74.0776146277862, 4.570718840093874], [-74.07359660355746, 4.573402104721106], [-74.07411451106941, 4.578255720858349]]]}",{'value': 0},"[4.575572627120063, -74.07813249085069]","[71, 64]"
214,Feature,8866e42859fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08678724782908, 4.777588160813621], [-74.09080311764973, 4.774912229431338], [-74.09028573425911, 4.770066811064105], [-74.08575237800699, 4.767897465797888], [-74.08173658555489, 4.770573585776191], [-74.08225407197745, 4.775418862415508]]]}",{'value': 0},"[4.772742914218126, -74.08626982002028]","[49, 63]"
215,Feature,8866e42a35fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09688836745164, 4.791616484541066], [-74.10090439181482, 4.7889409303545145], [-74.10038715409786, 4.784095976165689], [-74.09585378894474, 4.781926717736153], [-74.0918378418204, 4.784602460521192], [-74.09235518260141, 4.7894472731280855]]]}",{'value': 0},"[4.786771702146342, -74.09637108529915]","[48, 62]"
216,Feature,8866e0909dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.07554303328601, 4.551301698235184], [-74.07956140182097, 4.548617596727734], [-74.07904351209083, 4.543762642362724], [-74.07450715068359, 4.541591931873961], [-74.07048885976485, 4.5442762213976575], [-74.0710068526281, 4.54913103338476]]]}",{'value': 0},"[4.546446914625036, -74.0750250990979]","[74, 64]"
217,Feature,8866e42ab3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04793398947629, 4.7360039630427595], [-74.05194910548715, 4.733327038097049], [-74.05143118228693, 4.728480373672132], [-74.04689804016675, 4.726310776444316], [-74.04288300201733, 4.728987890009083], [-74.04340102811767, 4.733834412173472]]]}",{'value': 0},"[4.7311574703608645, -74.04741602192809]","[54, 67]"
218,Feature,8866e092e7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0868103645982, 4.616566017414643], [-74.09082827710557, 4.61388415474696], [-74.09031063094955, 4.60903182319807], [-74.08577496914046, 4.6068614964091035], [-74.08175713408014, 4.6095435472348045], [-74.08227488337297, 4.614395736682317]]]}",{'value': 0},"[4.611713856881739, -74.08629267397879]","[67, 63]"
219,Feature,8866e09765fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05648995890192, 4.574427162817764], [-74.06050740575273, 4.571744171229474], [-74.05998932227811, 4.566890469562765], [-74.05545368890341, 4.564719902014531], [-74.05143631988943, 4.5674030817496565], [-74.05195450640434, 4.572256640877059]]]}",{'value': 0},"[4.569573632097279, -74.05597183101594]","[72, 66]"
220,Feature,8866e09167fffff,"{'type': 'Polygon', 'coordinates': [[[-74.20660338874069, 4.609391986025192], [-74.21062532125427, 4.606708214072596], [-74.21010912271413, 4.601853903093701], [-74.2055708880215, 4.599683504826848], [-74.2015490314974, 4.602367464499681], [-74.20206533366746, 4.607221634709901]]]}",{'value': 0},"[4.604537845514235, -74.20608714548314]","[68, 50]"
221,Feature,8866e429b5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1458932883337, 4.686265711865982], [-74.14991225884, 4.683585593825526], [-74.14939544537071, 4.678735418980428], [-74.14485955805367, 4.6765655034432205], [-74.14084066424067, 4.679245809626964], [-74.14135758104248, 4.6840958431954345]]]}",{'value': 0},"[4.681415708112804, -74.14537643029627]","[60, 56]"
222,Feature,8866e42f07fffff,"{'type': 'Polygon', 'coordinates': [[[-74.01918217899646, 4.7084458599559165], [-74.02319669397968, 4.705768318465769], [-74.02267837688146, 4.700920875000249], [-74.01814544199061, 4.698751115662943], [-74.01413100523189, 4.70142884579728], [-74.01464942513064, 4.706276146615625]]]}",{'value': 0},"[4.703598588226864, -74.01866381760317]","[57, 70]"
223,Feature,8866e46495fffff,"{'type': 'Polygon', 'coordinates': [[[-74.20970055002698, 4.638512622112036], [-74.21372221424235, 4.63582987340402], [-74.21320610091482, 4.630976764586451], [-74.20866821973937, 4.628806545135288], [-74.20464663146174, 4.631489481632967], [-74.20516284841284, 4.636342449782913]]]}",{'value': 0},"[4.633659683887187, -74.20918439198374]","[65, 49]"
224,Feature,8866e42d63fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05376488516754, 4.669795365114279], [-74.05778103314714, 4.667115917181272], [-74.05726307246834, 4.662266327706234], [-74.05272886083378, 4.660096328504621], [-74.0487127906772, 4.662775964856605], [-74.04923085432313, 4.667625411982096]]]}",{'value': 0},"[4.664945947047254, -74.05324688010978]","[61, 67]"
225,Feature,8866e09051fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10391799523893, 4.615542732680772], [-74.10793648387715, 4.612860596600082], [-74.1074190441006, 4.608007981133524], [-74.10288301246948, 4.605837643649821], [-74.09886460107037, 4.6085199678261635], [-74.09938214405435, 4.61337244138141]]]}",{'value': 0},"[4.610690288152134, -74.10340051096267]","[67, 61]"
226,Feature,8866e09155fffff,"{'type': 'Polygon', 'coordinates': [[[-74.17236739782243, 4.611444336659053], [-74.1763881848401, 4.608761109118248], [-74.17587157199125, 4.603907361786123], [-74.17133406862644, 4.601736983135558], [-74.16731335801518, 4.604420398521969], [-74.16783007435333, 4.609274004704126]]]}",{'value': 0},"[4.606590759951821, -74.17185074032864]","[68, 53]"
227,Feature,8866e428b1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07747137357484, 4.690342890195714], [-74.081488042964, 4.6876638700478095], [-74.0809704038208, 4.682814828073809], [-74.07643599222882, 4.680644948274319], [-74.07241940036431, 4.683324156814866], [-74.07293714255809, 4.6881730567531035]]]}",{'value': 0},"[4.685494019625131, -74.07695369000862]","[59, 64]"
228,Feature,8866e0916dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.20815203329335, 4.623953205914713], [-74.21217383165663, 4.6212699454908375], [-74.21165767572501, 4.616416235329632], [-74.20711961779449, 4.6142459263012245], [-74.20309789539493, 4.616929374480092], [-74.2036141549533, 4.621782943923144]]]}",{'value': 0},"[4.619099666283879, -74.20763583264528]","[66, 49]"
229,Feature,8866e42d25fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06931264868393, 4.65422654362789], [-74.07332950703875, 4.651546307043999], [-74.07281170975045, 4.646695831861651], [-74.06827695105767, 4.64452573546514], [-74.06426017034443, 4.6472061603713986], [-74.06477807067347, 4.652056493342655]]]}",{'value': 0},"[4.649376239713977, -74.06879480697967]","[63, 65]"
230,Feature,8866e42d05fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0487127906772, 4.662775964856605], [-74.05272886083378, 4.660096328504621], [-74.05221082733891, 4.655246509544626], [-74.04767662072754, 4.653076469350036], [-74.04366062845895, 4.655756294119355], [-74.04417876490481, 4.6606059706568]]]}",{'value': 0},"[4.657926317293165, -74.04819471281218]","[62, 67]"
231,Feature,8866e090dbfffff,"{'type': 'Polygon', 'coordinates': [[[-74.05998932227811, 4.566890469562765], [-74.06400698016154, 4.564207153311923], [-74.0634889268814, 4.559353081408223], [-74.05895311264936, 4.557182468263515], [-74.05493553256383, 4.559865972628081], [-74.05545368890341, 4.564719902014531]]]}",{'value': 0},"[4.562036568554579, -74.05947122457712]","[73, 66]"
232,Feature,8866e42f21fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03627756508087, 4.707430079674102], [-74.04029265829672, 4.704752262391834], [-74.03977454690539, 4.699904533915738], [-74.03524123941816, 4.697734765170764], [-74.03122622421955, 4.700412771035181], [-74.03174443848201, 4.705260357053289]]]}",{'value': 0},"[4.702582522857007, -74.03575940935815]","[57, 68]"
233,Feature,8866e0931bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.13268573400768, 4.643119834764366], [-74.13670481837181, 4.640438314334338], [-74.13618777369885, 4.635586474953862], [-74.13165154134606, 4.633416297518582], [-74.12763253385708, 4.636098006019915], [-74.12814968183676, 4.640949703876041]]]}",{'value': 0},"[4.6382681663289365, -74.13216864478221]","[64, 58]"
234,Feature,8866e092adfffff,"{'type': 'Polygon', 'coordinates': [[[-74.09031063094955, 4.60903182319807], [-74.09432875425597, 4.6063496356696785], [-74.09381113835417, 4.601496933236419], [-74.08927529598105, 4.599326560401751], [-74.08525725008275, 4.602008936055184], [-74.08577496914046, 4.6068614964091035]]]}",{'value': 0},"[4.604179291730184, -74.08979297057488]","[68, 62]"
235,Feature,8866e46499fffff,"{'type': 'Polygon', 'coordinates': [[[-74.19763654960417, 4.646559947471898], [-74.20165771767847, 4.6438776591845], [-74.2011414702315, 4.639025062235078], [-74.19660395113215, 4.636854894349077], [-74.19258285913907, 4.6395373704904515], [-74.1930992101552, 4.644389826654627]]]}",{'value': 0},"[4.641707521205149, -74.19712025746918]","[64, 51]"
236,Feature,8866e4288dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.08057717651678, 4.719431893977978], [-74.0845935793734, 4.7167539026817975], [-74.08407602549909, 4.711906066487021], [-74.07954196571484, 4.70973636351257], [-74.07552564033074, 4.712414543269605], [-74.0760432972495, 4.717262237531078]]]}",{'value': 0},"[4.714584229309771, -74.08005957822104]","[56, 64]"
237,Feature,8866e428e7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09767858391876, 4.718415099207308], [-74.10169556275719, 4.715736832645079], [-74.10117821507737, 4.710888712867955], [-74.09664378543533, 4.708719001387681], [-74.0926268838619, 4.711397456348543], [-74.09314433465653, 4.716245434381868]]]}",{'value': 0},"[4.713567150879081, -74.09716119178125]","[56, 62]"
238,Feature,8866e0923dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.10702260237082, 4.644653197134463], [-74.11104082401647, 4.641972087116267], [-74.11052346952886, 4.637120672593998], [-74.10598779018557, 4.634950509890222], [-74.10196964572702, 4.637631808073355], [-74.10248710341574, 4.642483080786167]]]}",{'value': 0},"[4.63980195367435, -74.1065052033851]","[64, 61]"
