localidad,latitud,longitud
ciudad bolivar,4.4841624,-74.1215387
ciudad bolivar,4.4845474,-74.1211868
ciudad bolivar,4.484928,-74.1208156
ciudad bolivar,4.4851635,-74.1205859
ciudad bolivar,4.4855742,-74.1205945
ciudad bolivar,4.4865668,-74.1211095
ciudad bolivar,4.4868803,-74.1211934
ciudad bolivar,4.4869519,-74.1212125
ciudad bolivar,4.487414,-74.1212468
ciudad bolivar,4.4881841,-74.1212897
ciudad bolivar,4.4885777,-74.1211353
ciudad bolivar,4.4888665,-74.1208896
ciudad bolivar,4.4891809,-74.1207973
ciudad bolivar,4.4897029,-74.1205902
ciudad bolivar,4.4905115,-74.1200538
ciudad bolivar,4.4909753,-74.1199142
ciudad bolivar,4.49107,-74.1199507
ciudad bolivar,4.4911332,-74.1200331
ciudad bolivar,4.491196,-74.1204744
ciudad bolivar,4.4912816,-74.1209121
ciudad bolivar,4.4912888,-74.1216156
ciudad bolivar,4.4912708,-74.121936
ciudad bolivar,4.4912864,-74.1220613
ciudad bolivar,4.4913875,-74.1222049
ciudad bolivar,4.4915474,-74.1222526
ciudad bolivar,4.4917048,-74.1222686
ciudad bolivar,4.4918726,-74.1221035
ciudad bolivar,4.492003,-74.1219276
ciudad bolivar,4.4922742,-74.1210838
ciudad bolivar,4.492335,-74.1209721
ciudad bolivar,4.4924229,-74.1209159
ciudad bolivar,4.4925994,-74.1209484
ciudad bolivar,4.4926652,-74.1209595
ciudad bolivar,4.4927714,-74.1209523
ciudad bolivar,4.4928784,-74.1209143
ciudad bolivar,4.4932685,-74.1208716
ciudad bolivar,4.4935097,-74.1208874
ciudad bolivar,4.4937748,-74.1209287
ciudad bolivar,4.4940475,-74.1210184
ciudad bolivar,4.4942058,-74.1211622
ciudad bolivar,4.4943362,-74.1213574
ciudad bolivar,4.4944599,-74.1213965
ciudad bolivar,4.4946038,-74.1214277
ciudad bolivar,4.4948958,-74.1214337
ciudad bolivar,4.4951817,-74.1214298
ciudad bolivar,4.4954319,-74.1213471
ciudad bolivar,4.4959775,-74.1209441
ciudad bolivar,4.4961332,-74.1208606
ciudad bolivar,4.496285,-74.1208359
ciudad bolivar,4.4966809,-74.1208949
ciudad bolivar,4.4972076,-74.1211938
ciudad bolivar,4.497528,-74.1213756
ciudad bolivar,4.4981098,-74.1217876
ciudad bolivar,4.4987089,-74.1219699
ciudad bolivar,4.4990083,-74.1217532
ciudad bolivar,4.4995869,-74.121839
ciudad bolivar,4.4999334,-74.1221244
ciudad bolivar,4.5000145,-74.1223114
ciudad bolivar,4.5001036,-74.1225066
ciudad bolivar,4.5001847,-74.1226407
ciudad bolivar,4.5003366,-74.1227845
ciudad bolivar,4.5007561,-74.123153
ciudad bolivar,4.5013114,-74.1240311
ciudad bolivar,4.5015858,-74.1245767
ciudad bolivar,4.5017122,-74.1249719
ciudad bolivar,4.5019849,-74.125298
ciudad bolivar,4.5020558,-74.1255298
ciudad bolivar,4.502009,-74.1258044
ciudad bolivar,4.5018405,-74.1260104
ciudad bolivar,4.5015549,-74.1263516
ciudad bolivar,4.5016432,-74.126527
ciudad bolivar,4.5018383,-74.126638
ciudad bolivar,4.5022512,-74.1267057
ciudad bolivar,4.5024329,-74.126761
ciudad bolivar,4.5025398,-74.1268967
ciudad bolivar,4.5026052,-74.1270874
ciudad bolivar,4.5027156,-74.1271424
ciudad bolivar,4.5029872,-74.1271056
ciudad bolivar,4.5032694,-74.1271493
ciudad bolivar,4.5047412,-74.1280961
ciudad bolivar,4.5048439,-74.1280446
ciudad bolivar,4.5054856,-74.1274696
ciudad bolivar,4.5058792,-74.1265683
ciudad bolivar,4.506153,-74.1264482
ciudad bolivar,4.5076761,-74.126637
ciudad bolivar,4.5090109,-74.1268087
ciudad bolivar,4.5100206,-74.1271434
ciudad bolivar,4.5105511,-74.1272464
ciudad bolivar,4.5113211,-74.1270318
ciudad bolivar,4.512102,-74.1267648
ciudad bolivar,4.5127672,-74.1266885
ciudad bolivar,4.5134004,-74.1264825
ciudad bolivar,4.5138258,-74.1261562
ciudad bolivar,4.5145555,-74.1256929
ciudad bolivar,4.515163,-74.1255899
ciudad bolivar,4.5168064,-74.1255228
ciudad bolivar,4.5169246,-74.1255394
ciudad bolivar,4.5172165,-74.1256929
ciudad bolivar,4.5179182,-74.1259074
ciudad bolivar,4.5183909,-74.126041
ciudad bolivar,4.5186219,-74.1260809
ciudad bolivar,4.5188422,-74.1260619
ciudad bolivar,4.5194155,-74.1257529
ciudad bolivar,4.5199802,-74.125504
ciudad bolivar,4.5202455,-74.1254096
ciudad bolivar,4.5203197,-74.1254236
ciudad bolivar,4.5203779,-74.1254643
ciudad bolivar,4.520446,-74.1255727
ciudad bolivar,4.5207589,-74.1260791
ciudad bolivar,4.5219443,-74.1271596
ciudad bolivar,4.5226258,-74.1276443
ciudad bolivar,4.5228877,-74.1278008
ciudad bolivar,4.5230948,-74.1279416
ciudad bolivar,4.5235351,-74.1283781
ciudad bolivar,4.5239577,-74.1287694
ciudad bolivar,4.5242427,-74.1290127
ciudad bolivar,4.5243656,-74.1290833
ciudad bolivar,4.5244925,-74.1291205
ciudad bolivar,4.5246156,-74.1291054
ciudad bolivar,4.524681,-74.1290429
ciudad bolivar,4.5247079,-74.1289547
ciudad bolivar,4.5246897,-74.1288469
ciudad bolivar,4.5246548,-74.1287198
ciudad bolivar,4.524657,-74.1285463
ciudad bolivar,4.5247011,-74.1282161
ciudad bolivar,4.5248191,-74.1279057
ciudad bolivar,4.5249879,-74.1276189
ciudad bolivar,4.5251179,-74.1274334
ciudad bolivar,4.5251969,-74.1273147
ciudad bolivar,4.5254252,-74.1268782
ciudad bolivar,4.5255174,-74.1266414
ciudad bolivar,4.5255576,-74.1265162
ciudad bolivar,4.5255829,-74.1264059
ciudad bolivar,4.5256025,-74.1262732
ciudad bolivar,4.5256162,-74.1261079
ciudad bolivar,4.5255036,-74.1260725
ciudad bolivar,4.5257435,-74.1255006
ciudad bolivar,4.5259391,-74.1253347
ciudad bolivar,4.5261576,-74.125219
ciudad bolivar,4.5264257,-74.1251446
ciudad bolivar,4.5270013,-74.1252241
ciudad bolivar,4.5277738,-74.1253561
ciudad bolivar,4.5285289,-74.1253139
ciudad bolivar,4.5297573,-74.1250759
ciudad bolivar,4.5314773,-74.1247714
ciudad bolivar,4.5318962,-74.1247607
ciudad bolivar,4.532322,-74.1248056
ciudad bolivar,4.5325136,-74.1248278
ciudad bolivar,4.5335515,-74.1248327
ciudad bolivar,4.5340403,-74.1245089
ciudad bolivar,4.534499,-74.1240927
ciudad bolivar,4.5346058,-74.12401
ciudad bolivar,4.5352095,-74.1237036
ciudad bolivar,4.5356726,-74.1236848
ciudad bolivar,4.5360901,-74.1236678
ciudad bolivar,4.5367556,-74.1238563
ciudad bolivar,4.5374781,-74.1244403
ciudad bolivar,4.5381925,-74.1248453
ciudad bolivar,4.5389238,-74.1251239
ciudad bolivar,4.5405945,-74.1254117
ciudad bolivar,4.5415122,-74.1252455
ciudad bolivar,4.5421595,-74.1252138
ciudad bolivar,4.5425662,-74.1253108
ciudad bolivar,4.5428496,-74.125613
ciudad bolivar,4.5430695,-74.1256865
ciudad bolivar,4.5433879,-74.1255327
ciudad bolivar,4.5437894,-74.1252984
ciudad bolivar,4.5443332,-74.1248379
ciudad bolivar,4.5444173,-74.1247627
ciudad bolivar,4.5446201,-74.1256458
ciudad bolivar,4.5447378,-74.1258818
ciudad bolivar,4.5450212,-74.1260749
ciudad bolivar,4.5453474,-74.1262573
ciudad bolivar,4.5455613,-74.1263271
ciudad bolivar,4.5456834,-74.1263329
ciudad bolivar,4.5458833,-74.1262731
ciudad bolivar,4.5461886,-74.1261041
ciudad bolivar,4.5465589,-74.1258254
ciudad bolivar,4.5470853,-74.1254528
ciudad bolivar,4.5473521,-74.1253372
ciudad bolivar,4.5475384,-74.1253031
ciudad bolivar,4.5476948,-74.1253218
ciudad bolivar,4.5478512,-74.1253546
ciudad bolivar,4.5479886,-74.1254272
ciudad bolivar,4.5481189,-74.125528
ciudad bolivar,4.5481832,-74.1256591
ciudad bolivar,4.5482264,-74.1258183
ciudad bolivar,4.5482989,-74.1259609
ciudad bolivar,4.5484064,-74.1260894
ciudad bolivar,4.549389,-74.1266743
ciudad bolivar,4.5502175,-74.1272052
ciudad bolivar,4.5504858,-74.1273215
ciudad bolivar,4.5506172,-74.1273488
ciudad bolivar,4.5507432,-74.1273603
ciudad bolivar,4.5508772,-74.1273232
ciudad bolivar,4.551105,-74.1272293
ciudad bolivar,4.551228,-74.1272021
ciudad bolivar,4.5513511,-74.1272305
ciudad bolivar,4.5514639,-74.1272903
ciudad bolivar,4.5516352,-74.1274436
ciudad bolivar,4.5517695,-74.1276433
ciudad bolivar,4.5518852,-74.1278615
ciudad bolivar,4.5519629,-74.128065
ciudad bolivar,4.5520426,-74.128665
ciudad bolivar,4.5522833,-74.1300814
ciudad bolivar,4.5525843,-74.1312285
ciudad bolivar,4.5527231,-74.1316001
ciudad bolivar,4.5528204,-74.1318186
ciudad bolivar,4.5529837,-74.1320736
ciudad bolivar,4.5530873,-74.1322237
ciudad bolivar,4.5533652,-74.1326636
ciudad bolivar,4.5534404,-74.1327512
ciudad bolivar,4.5535155,-74.1328248
ciudad bolivar,4.5537096,-74.1329538
ciudad bolivar,4.5539589,-74.1330973
ciudad bolivar,4.5546864,-74.1334967
ciudad bolivar,4.5548903,-74.1335809
ciudad bolivar,4.5549729,-74.1336273
ciudad bolivar,4.5550722,-74.1336794
ciudad bolivar,4.5551864,-74.133698
ciudad bolivar,4.5553023,-74.1336779
ciudad bolivar,4.555421,-74.1336582
ciudad bolivar,4.5555701,-74.1336446
ciudad bolivar,4.5556699,-74.1336205
ciudad bolivar,4.5557442,-74.1335724
ciudad bolivar,4.5558284,-74.1334493
ciudad bolivar,4.5559455,-74.1333153
ciudad bolivar,4.5560736,-74.1332143
ciudad bolivar,4.556167,-74.1331831
ciudad bolivar,4.5562541,-74.133179
ciudad bolivar,4.5563207,-74.1332216
ciudad bolivar,4.5563555,-74.1333116
ciudad bolivar,4.5564678,-74.1336917
ciudad bolivar,4.5564946,-74.1337835
ciudad bolivar,4.5565459,-74.1338808
ciudad bolivar,4.5566301,-74.1340002
ciudad bolivar,4.5567381,-74.1340332
ciudad bolivar,4.5569819,-74.1340204
ciudad bolivar,4.5573539,-74.1340543
ciudad bolivar,4.5576646,-74.1340579
ciudad bolivar,4.5579874,-74.1340719
ciudad bolivar,4.5585413,-74.1341706
ciudad bolivar,4.5589029,-74.1342124
ciudad bolivar,4.5592273,-74.1342355
ciudad bolivar,4.5595452,-74.1342135
ciudad bolivar,4.5598259,-74.1341775
ciudad bolivar,4.5599301,-74.1341438
ciudad bolivar,4.5600478,-74.1340709
ciudad bolivar,4.5601986,-74.1339514
ciudad bolivar,4.560248,-74.1339213
ciudad bolivar,4.5603469,-74.1339067
ciudad bolivar,4.5604598,-74.1339247
ciudad bolivar,4.5605587,-74.1339879
ciudad bolivar,4.5606713,-74.1340997
ciudad bolivar,4.5607675,-74.1342745
ciudad bolivar,4.5609042,-74.1346021
ciudad bolivar,4.560999,-74.1349133
ciudad bolivar,4.5611344,-74.1352328
ciudad bolivar,4.5613565,-74.1355853
ciudad bolivar,4.5618228,-74.1360614
ciudad bolivar,4.5618923,-74.1361807
ciudad bolivar,4.5619128,-74.1363545
ciudad bolivar,4.5619816,-74.1366197
ciudad bolivar,4.5620696,-74.1369027
ciudad bolivar,4.5622197,-74.1372446
ciudad bolivar,4.5623388,-74.137448
ciudad bolivar,4.5624889,-74.1376298
ciudad bolivar,4.5626259,-74.137715
ciudad bolivar,4.5627918,-74.13777
ciudad bolivar,4.5630354,-74.1378334
ciudad bolivar,4.5633923,-74.1379286
ciudad bolivar,4.5634742,-74.1379794
ciudad bolivar,4.5635499,-74.1380611
ciudad bolivar,4.5635782,-74.1381119
ciudad bolivar,4.5636065,-74.1381842
ciudad bolivar,4.5636279,-74.1383257
ciudad bolivar,4.5636435,-74.1384442
ciudad bolivar,4.5637121,-74.1390175
ciudad bolivar,4.56376,-74.1392243
ciudad bolivar,4.5637829,-74.1392924
ciudad bolivar,4.5638305,-74.1393713
ciudad bolivar,4.5638835,-74.1394301
ciudad bolivar,4.5639672,-74.1394981
ciudad bolivar,4.5640761,-74.1395876
ciudad bolivar,4.564168,-74.1396762
ciudad bolivar,4.56464,-74.1401505
ciudad bolivar,4.5649962,-74.1404696
ciudad bolivar,4.5650464,-74.1404992
ciudad bolivar,4.5651187,-74.1405283
ciudad bolivar,4.565191,-74.140542
ciudad bolivar,4.5652707,-74.1405426
ciudad bolivar,4.5655438,-74.140481
ciudad bolivar,4.5656672,-74.1404563
ciudad bolivar,4.5657538,-74.14045
ciudad bolivar,4.5658382,-74.1404501
ciudad bolivar,4.5659103,-74.1404594
ciudad bolivar,4.5664063,-74.1405909
ciudad bolivar,4.5665783,-74.1406206
ciudad bolivar,4.5666887,-74.1406261
ciudad bolivar,4.5667546,-74.1406346
ciudad bolivar,4.567003,-74.1406387
ciudad bolivar,4.5675015,-74.1406528
ciudad bolivar,4.5678389,-74.1406011
ciudad bolivar,4.5680579,-74.1405107
ciudad bolivar,4.5682244,-74.1404723
ciudad bolivar,4.5683451,-74.1404719
ciudad bolivar,4.5684163,-74.1405244
ciudad bolivar,4.5684627,-74.1406022
ciudad bolivar,4.5686628,-74.1411425
ciudad bolivar,4.5687296,-74.1413235
ciudad bolivar,4.5687278,-74.1414072
ciudad bolivar,4.5687031,-74.1414823
ciudad bolivar,4.5687276,-74.1416348
ciudad bolivar,4.5688082,-74.1417031
ciudad bolivar,4.5689028,-74.1417058
ciudad bolivar,4.5689839,-74.14168
ciudad bolivar,4.5691114,-74.141556
ciudad bolivar,4.5692044,-74.1414163
ciudad bolivar,4.5692973,-74.1412419
ciudad bolivar,4.5693463,-74.1410858
ciudad bolivar,4.5693267,-74.1409142
ciudad bolivar,4.5692827,-74.1407304
ciudad bolivar,4.5692657,-74.1406218
ciudad bolivar,4.569282,-74.1404867
ciudad bolivar,4.5693346,-74.140441
ciudad bolivar,4.5694326,-74.140424
ciudad bolivar,4.5696176,-74.1404345
ciudad bolivar,4.5700735,-74.1404228
ciudad bolivar,4.5703955,-74.1404461
ciudad bolivar,4.5705242,-74.1404813
ciudad bolivar,4.5705835,-74.1405572
ciudad bolivar,4.5706171,-74.1406756
ciudad bolivar,4.5705835,-74.1415994
ciudad bolivar,4.5705964,-74.1417924
ciudad bolivar,4.5706711,-74.1419552
ciudad bolivar,4.570789,-74.1420646
ciudad bolivar,4.570872,-74.142078
ciudad bolivar,4.5710137,-74.142025
ciudad bolivar,4.5711593,-74.1419699
ciudad bolivar,4.5713782,-74.1418467
ciudad bolivar,4.5715186,-74.1417717
ciudad bolivar,4.5716243,-74.1417721
ciudad bolivar,4.5717156,-74.1417898
ciudad bolivar,4.5717994,-74.1418428
ciudad bolivar,4.5718316,-74.1419475
ciudad bolivar,4.571849,-74.1420625
ciudad bolivar,4.5717987,-74.1425001
ciudad bolivar,4.5718303,-74.1425909
ciudad bolivar,4.5718947,-74.1426697
ciudad bolivar,4.5721821,-74.1427654
ciudad bolivar,4.5724111,-74.1429243
ciudad bolivar,4.5725232,-74.1430728
ciudad bolivar,4.5726683,-74.1432308
ciudad bolivar,4.5728078,-74.1432692
ciudad bolivar,4.5729881,-74.1432511
ciudad bolivar,4.5731143,-74.1432072
ciudad bolivar,4.5732251,-74.143162
ciudad bolivar,4.5733561,-74.1430699
ciudad bolivar,4.5735072,-74.142994
ciudad bolivar,4.5738111,-74.1429553
ciudad bolivar,4.5739644,-74.1429294
ciudad bolivar,4.5740996,-74.1428545
ciudad bolivar,4.5741923,-74.142764
ciudad bolivar,4.5742381,-74.1426414
ciudad bolivar,4.5742355,-74.1422933
ciudad bolivar,4.5742619,-74.1421038
ciudad bolivar,4.5743173,-74.1419888
ciudad bolivar,4.5744319,-74.1418893
ciudad bolivar,4.5746639,-74.141688
ciudad bolivar,4.5747809,-74.1415676
ciudad bolivar,4.5749226,-74.1413544
ciudad bolivar,4.5750599,-74.1411585
ciudad bolivar,4.5751377,-74.1410702
ciudad bolivar,4.5752575,-74.1409461
ciudad bolivar,4.5753682,-74.1408725
ciudad bolivar,4.5754674,-74.1408505
ciudad bolivar,4.5756523,-74.1408674
ciudad bolivar,4.5759568,-74.1409087
ciudad bolivar,4.5761474,-74.1410159
ciudad bolivar,4.5763474,-74.1411939
ciudad bolivar,4.5766085,-74.1414836
ciudad bolivar,4.5767025,-74.1416141
ciudad bolivar,4.5772678,-74.1421912
ciudad bolivar,4.5773053,-74.1424371
ciudad bolivar,4.5772416,-74.1426657
ciudad bolivar,4.577143,-74.1428007
ciudad bolivar,4.5770162,-74.142879
ciudad bolivar,4.5765163,-74.1430736
ciudad bolivar,4.5763513,-74.1430943
ciudad bolivar,4.5759104,-74.1429992
ciudad bolivar,4.575819,-74.142994
ciudad bolivar,4.5757459,-74.1430132
ciudad bolivar,4.5755535,-74.1432157
ciudad bolivar,4.5753038,-74.1435729
ciudad bolivar,4.5751828,-74.1437357
ciudad bolivar,4.5750042,-74.1438289
ciudad bolivar,4.5748685,-74.1438003
ciudad bolivar,4.5746045,-74.1436207
ciudad bolivar,4.5744744,-74.1435793
ciudad bolivar,4.5743744,-74.1435901
ciudad bolivar,4.5742838,-74.1436232
ciudad bolivar,4.5742155,-74.1437008
ciudad bolivar,4.574106,-74.1438364
ciudad bolivar,4.5739657,-74.144069
ciudad bolivar,4.5737936,-74.1442521
ciudad bolivar,4.5735059,-74.1444489
ciudad bolivar,4.5731424,-74.1446492
ciudad bolivar,4.5730371,-74.1447512
ciudad bolivar,4.5729636,-74.1448586
ciudad bolivar,4.5729727,-74.1450458
ciudad bolivar,4.573062,-74.1452537
ciudad bolivar,4.5732109,-74.1454657
ciudad bolivar,4.5734428,-74.1456401
ciudad bolivar,4.573691,-74.1457775
ciudad bolivar,4.5740352,-74.1458792
ciudad bolivar,4.5743053,-74.1459663
ciudad bolivar,4.5745156,-74.1461053
ciudad bolivar,4.5746604,-74.1462797
ciudad bolivar,4.5747441,-74.1465249
ciudad bolivar,4.574736,-74.1466176
ciudad bolivar,4.5746972,-74.1467164
ciudad bolivar,4.574609,-74.1467827
ciudad bolivar,4.5745208,-74.146812
ciudad bolivar,4.5742902,-74.1468502
ciudad bolivar,4.5739592,-74.1469451
ciudad bolivar,4.5737712,-74.1469994
ciudad bolivar,4.5736804,-74.1470685
ciudad bolivar,4.5736334,-74.1471725
ciudad bolivar,4.5736547,-74.1473515
ciudad bolivar,4.5737699,-74.1475304
ciudad bolivar,4.5739337,-74.1476711
ciudad bolivar,4.5740872,-74.1477684
ciudad bolivar,4.5742091,-74.1478276
ciudad bolivar,4.5743882,-74.1478624
ciudad bolivar,4.5745787,-74.1478495
ciudad bolivar,4.5747848,-74.1478043
ciudad bolivar,4.5749767,-74.1477152
ciudad bolivar,4.5751158,-74.1476376
ciudad bolivar,4.5753682,-74.1476544
ciudad bolivar,4.575511,-74.1476578
ciudad bolivar,4.5756258,-74.147564
ciudad bolivar,4.5757507,-74.1473508
ciudad bolivar,4.5758984,-74.147148
ciudad bolivar,4.576065,-74.1470691
ciudad bolivar,4.5763303,-74.1470304
ciudad bolivar,4.5764861,-74.1470722
ciudad bolivar,4.5765505,-74.1471764
ciudad bolivar,4.5766469,-74.147305
ciudad bolivar,4.5768648,-74.1476234
ciudad bolivar,4.5772419,-74.1479782
ciudad bolivar,4.5772924,-74.1479917
ciudad bolivar,4.5773413,-74.1479852
ciudad bolivar,4.5774031,-74.147918
ciudad bolivar,4.5774585,-74.1478935
ciudad bolivar,4.5775194,-74.1478892
ciudad bolivar,4.5776852,-74.1479413
ciudad bolivar,4.5778285,-74.1480279
ciudad bolivar,4.5779763,-74.1481997
ciudad bolivar,4.5780724,-74.148402
ciudad bolivar,4.5780265,-74.1485382
ciudad bolivar,4.5779544,-74.1486545
ciudad bolivar,4.577853,-74.1487519
ciudad bolivar,4.5776891,-74.1488082
ciudad bolivar,4.5774997,-74.1487785
ciudad bolivar,4.5773171,-74.1487171
ciudad bolivar,4.5771997,-74.1486286
ciudad bolivar,4.5771019,-74.1485244
ciudad bolivar,4.5769987,-74.148378
ciudad bolivar,4.5768764,-74.1482423
ciudad bolivar,4.5767682,-74.1481971
ciudad bolivar,4.5766816,-74.1482162
ciudad bolivar,4.5764159,-74.148644
ciudad bolivar,4.5764192,-74.1487488
ciudad bolivar,4.57649,-74.1488354
ciudad bolivar,4.5772116,-74.149159
ciudad bolivar,4.5776959,-74.1495063
ciudad bolivar,4.578273,-74.1499132
ciudad bolivar,4.5783844,-74.1499594
ciudad bolivar,4.5784937,-74.1499466
ciudad bolivar,4.5785928,-74.1499139
ciudad bolivar,4.5788482,-74.1498382
ciudad bolivar,4.5793201,-74.1495794
ciudad bolivar,4.5795496,-74.1494388
ciudad bolivar,4.5796641,-74.1494143
ciudad bolivar,4.5797669,-74.1494225
ciudad bolivar,4.5799933,-74.1494946
ciudad bolivar,4.5802155,-74.1495805
ciudad bolivar,4.5803012,-74.1496063
ciudad bolivar,4.5803801,-74.1496118
ciudad bolivar,4.5805479,-74.149598
ciudad bolivar,4.5808819,-74.1495206
ciudad bolivar,4.5812128,-74.1494389
ciudad bolivar,4.5813638,-74.1493762
ciudad bolivar,4.5815218,-74.1493106
ciudad bolivar,4.5817191,-74.1491146
ciudad bolivar,4.5817872,-74.1490118
ciudad bolivar,4.5818508,-74.1488353
ciudad bolivar,4.5818974,-74.1486159
ciudad bolivar,4.5818906,-74.1485208
ciudad bolivar,4.5818574,-74.1484363
ciudad bolivar,4.5817228,-74.1481931
ciudad bolivar,4.5815935,-74.1479635
ciudad bolivar,4.5814466,-74.1477421
ciudad bolivar,4.5813871,-74.1476209
ciudad bolivar,4.5813956,-74.1475503
ciudad bolivar,4.581413,-74.147502
ciudad bolivar,4.5814947,-74.1473945
ciudad bolivar,4.5817269,-74.1472253
ciudad bolivar,4.5818027,-74.147199
ciudad bolivar,4.5818828,-74.1471816
ciudad bolivar,4.5819451,-74.1471872
ciudad bolivar,4.5819985,-74.1472151
ciudad bolivar,4.582233,-74.1474916
ciudad bolivar,4.5823528,-74.147642
ciudad bolivar,4.5824103,-74.1476986
ciudad bolivar,4.5825324,-74.1477692
ciudad bolivar,4.5828369,-74.1478474
ciudad bolivar,4.5830465,-74.1479573
ciudad bolivar,4.5831972,-74.1481177
ciudad bolivar,4.5832736,-74.1482613
ciudad bolivar,4.5833289,-74.1484208
ciudad bolivar,4.5833116,-74.1486763
